Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-A7-A26G-01	2	102261928	111215173	4938	0.0166
TCGA-A7-A26G-01	2	111639145	113791332	1116	0.1911
TCGA-A7-A26G-01	2	113792218	117946927	1969	0.0268
TCGA-A7-A26G-01	2	117952632	117958614	2	-1.9823
TCGA-A7-A26G-01	2	117958904	136016574	9084	0.023
TCGA-A7-A26G-01	2	136017801	136717500	506	0.1378
TCGA-A7-A26G-01	2	136718737	138955392	1014	0.0387
TCGA-A7-A26G-01	2	138959615	140785242	1030	0.1447
TCGA-A7-A26G-01	2	140785994	194011303	30246	0.0311
TCGA-A7-A26G-01	2	194013412	198269186	1934	0.2327
TCGA-A7-A26G-01	2	198269713	232582913	20473	0.0281
TCGA-A7-A26G-01	2	232584154	234533956	1337	0.1995
TCGA-A7-A26G-01	2	234535301	241537572	4200	0.0046
TCGA-A7-A26G-01	3	2170634	7818148	3075	0.0106
TCGA-A7-A26G-01	3	7818406	8048208	197	0.2121
TCGA-A7-A26G-01	3	8050201	40695938	19910	0.0154
TCGA-A7-A26G-01	3	40696071	40713750	14	0.2272
TCGA-A7-A26G-01	3	40720470	40879198	99	0.5163
TCGA-A7-A26G-01	3	40879612	41177972	209	0.216
TCGA-A7-A26G-01	3	41178942	42511603	732	0.0445
TCGA-A7-A26G-01	3	42511744	42511770	2	-1.7532
TCGA-A7-A26G-01	3	42515694	51699919	4332	0.0018
TCGA-A7-A26G-01	3	51702328	52300577	215	0.2464
TCGA-A7-A26G-01	3	52315396	52661634	149	0.0636
TCGA-A7-A26G-01	3	52670445	53254490	322	0.2221
TCGA-A7-A26G-01	3	53257966	57302395	2915	0.0109
TCGA-A7-A26G-01	3	57307447	57511365	76	0.2738
TCGA-A7-A26G-01	3	57511916	57745408	90	-0.0088
TCGA-A7-A26G-01	3	57745725	58092116	161	0.1876
TCGA-A7-A26G-01	3	58092327	59449432	799	0.0202
TCGA-A7-A26G-01	3	59450044	59638194	163	0.1867
TCGA-A7-A26G-01	3	59638383	64391626	2633	0.0163
TCGA-A7-A26G-01	3	64392870	65652573	1128	0.1064
TCGA-A7-A26G-01	3	65652692	72601204	4823	0.0273
TCGA-A7-A26G-01	3	72605861	76012462	1848	0.2421
TCGA-A7-A26G-01	3	76012576	76019242	2	-1.3669
TCGA-A7-A26G-01	3	76020711	76197671	107	0.2356
TCGA-A7-A26G-01	3	76197879	77388682	712	0.0347
TCGA-A7-A26G-01	3	77397523	77495667	68	0.238
TCGA-A7-A26G-01	3	77495671	78613433	597	0.0151
TCGA-A7-A26G-01	3	78614506	78945890	193	0.2414
TCGA-A7-A26G-01	3	78950398	94163906	5665	0.0109
TCGA-A7-A26G-01	3	94165646	95457568	680	0.2487
TCGA-A7-A26G-01	3	95457833	97203829	851	0.0161
TCGA-A7-A26G-01	3	97205716	100980716	1956	0.2215
TCGA-A7-A26G-01	3	100983005	116692426	8989	0.0139
TCGA-A7-A26G-01	3	116693351	116815962	155	-0.1931
TCGA-A7-A26G-01	3	116816070	116839883	20	-0.3234
TCGA-A7-A26G-01	3	116841789	117197520	284	-0.5808
TCGA-A7-A26G-01	3	117197753	117265586	48	-0.3053
TCGA-A7-A26G-01	3	117266524	120262951	1809	0.0101
TCGA-A7-A26G-01	3	120264434	135250370	8692	-0.2358
TCGA-A7-A26G-01	3	135252007	145869779	5528	0.0082
TCGA-A7-A26G-01	3	145874656	158704020	6781	0.2313
TCGA-A7-A26G-01	3	158705785	160007222	778	0.3412
TCGA-A7-A26G-01	3	160007733	161061806	558	0.2287
TCGA-A7-A26G-01	3	161063180	161994102	488	0.3737
TCGA-A7-A26G-01	3	161994970	182508671	10106	0.2215
TCGA-A7-A26G-01	3	182508716	184490499	657	0.284
TCGA-A7-A26G-01	3	184493925	184494386	3	-0.7458
TCGA-A7-A26G-01	3	184496971	185556830	538	0.3309
TCGA-A7-A26G-01	3	185559364	197812401	6789	0.2255
TCGA-A7-A26G-01	4	1059384	39869176	24087	-0.2282
TCGA-A7-A26G-01	4	39869681	41119946	630	0.0543
TCGA-A7-A26G-01	4	41120260	41543503	295	0.2364
TCGA-A7-A26G-01	4	41543848	42716485	725	0.0279
TCGA-A7-A26G-01	4	42718438	65511915	10554	-0.2115
TCGA-A7-A26G-01	4	65512474	65952717	273	0.082
TCGA-A7-A26G-01	4	65953572	94938795	16002	-0.2148
TCGA-A7-A26G-01	4	94942208	95098500	95	0.0587
TCGA-A7-A26G-01	4	95102897	104059834	5096	-0.2105
TCGA-A7-A26G-01	4	104062066	106078142	1077	0.0189
TCGA-A7-A26G-01	4	106081589	106515478	244	0.2457
TCGA-A7-A26G-01	4	106515728	107129064	342	0.0309
TCGA-A7-A26G-01	4	107157215	107778153	391	0.267
TCGA-A7-A26G-01	4	107780375	131467699	13020	0.0469
TCGA-A7-A26G-01	4	131473130	135260802	1646	0.2438
TCGA-A7-A26G-01	4	135261349	141003434	3519	0.0396
TCGA-A7-A26G-01	4	141005150	141011446	2	-1.5698
TCGA-A7-A26G-01	4	141011639	145181740	2215	0.0551
TCGA-A7-A26G-01	4	145197655	145292190	58	0.3154
TCGA-A7-A26G-01	4	145292275	149631055	2427	0.0499
TCGA-A7-A26G-01	4	149632519	150803237	594	-0.2124
TCGA-A7-A26G-01	4	150806068	151806147	441	0.0308
TCGA-A7-A26G-01	4	151807438	172693569	11801	-0.2117
TCGA-A7-A26G-01	4	172697631	173075142	192	0.0191
TCGA-A7-A26G-01	4	173075508	187842528	7463	-0.2239
TCGA-A7-A26G-01	5	913983	3834291	1813	-0.0022
TCGA-A7-A26G-01	5	3834489	3986381	103	0.2354
TCGA-A7-A26G-01	5	3987097	4533084	404	0.036
TCGA-A7-A26G-01	5	4533336	8339861	3036	0.2196
TCGA-A7-A26G-01	5	8340197	34758050	14604	0.0236
TCGA-A7-A26G-01	5	34758196	38187756	2077	0.2332
TCGA-A7-A26G-01	5	38191401	38693207	376	0.4382
TCGA-A7-A26G-01	5	38693613	40073947	937	0.2458
TCGA-A7-A26G-01	5	40073980	45383300	2711	0.0322
TCGA-A7-A26G-01	5	50828231	55561206	2902	-0.2366
TCGA-A7-A26G-01	5	55562055	55955494	210	-0.0032
TCGA-A7-A26G-01	5	55961468	60013614	2799	-0.2362
TCGA-A7-A26G-01	5	60015636	61002464	431	0.0406
TCGA-A7-A26G-01	5	61002533	62126502	726	-0.2029
TCGA-A7-A26G-01	5	62175955	62683162	252	0.0729
TCGA-A7-A26G-01	5	62683846	86431850	12680	-0.2277
TCGA-A7-A26G-01	5	86432079	86437138	2	-2.5878
TCGA-A7-A26G-01	5	86439041	86757304	152	-0.1984
TCGA-A7-A26G-01	5	86757986	88544843	888	-0.1039
TCGA-A7-A26G-01	5	88544870	91734395	1692	-0.2233
TCGA-A7-A26G-01	5	91739383	92058059	144	0.0466
TCGA-A7-A26G-01	5	92058319	94189010	987	-0.1337
TCGA-A7-A26G-01	5	94190600	94412850	116	-0.0116
TCGA-A7-A26G-01	5	94415095	143345519	27282	-0.222
TCGA-A7-A26G-01	5	143346353	143606706	159	0.0118
TCGA-A7-A26G-01	5	143606930	180934240	23351	-0.2236
TCGA-A7-A26G-01	6	1011760	4498631	2455	0.2
TCGA-A7-A26G-01	6	4499194	4644367	111	0.4121
TCGA-A7-A26G-01	6	4645130	7819601	2462	0.206
TCGA-A7-A26G-01	6	7819662	9140498	987	0.2934
TCGA-A7-A26G-01	6	9158392	9390359	78	0.5569
TCGA-A7-A26G-01	6	9392411	9654968	210	0.2636
TCGA-A7-A26G-01	6	9656488	17035644	5175	0.1872
TCGA-A7-A26G-01	6	17036820	21115437	2753	0.0099
TCGA-A7-A26G-01	6	21118008	21236013	101	0.2714
TCGA-A7-A26G-01	6	21236300	32944811	5041	-0.0053
TCGA-A7-A26G-01	6	32949767	33443788	212	0.1834
TCGA-A7-A26G-01	6	33444116	33444441	4	-0.8332
TCGA-A7-A26G-01	6	33444543	35124696	880	0.1928
TCGA-A7-A26G-01	6	35132639	36202634	516	0.5942
TCGA-A7-A26G-01	6	36204597	41586377	3820	0.1845
TCGA-A7-A26G-01	6	41589379	43156982	838	-0.0046
TCGA-A7-A26G-01	6	43157249	43707760	267	0.1947
TCGA-A7-A26G-01	6	43708979	51270997	4305	0
TCGA-A7-A26G-01	6	51273540	51396336	104	0.2956
TCGA-A7-A26G-01	6	51396608	57328568	3758	0.0062
TCGA-A7-A26G-01	6	57329320	64585173	1429	0.2136
TCGA-A7-A26G-01	6	64585555	81882851	9811	0.021
TCGA-A7-A26G-01	6	81893423	82185932	158	0.2369
TCGA-A7-A26G-01	6	82186047	103552819	11640	0.0162
TCGA-A7-A26G-01	6	103554751	103722888	121	0.2075
TCGA-A7-A26G-01	6	103727573	120914754	9765	0.0037
TCGA-A7-A26G-01	6	120915084	121013624	75	0.2575
TCGA-A7-A26G-01	6	121014490	124495008	1910	0.0089
TCGA-A7-A26G-01	6	124495454	124951171	291	0.2443
TCGA-A7-A26G-01	6	124951326	126763535	1051	0.0419
TCGA-A7-A26G-01	6	126764254	129555390	1710	0.2068
TCGA-A7-A26G-01	6	129556309	130143896	424	0.428
TCGA-A7-A26G-01	6	130144158	139019895	5928	0.0106
TCGA-A7-A26G-01	6	139022213	139024541	2	-2.6047
TCGA-A7-A26G-01	6	139024612	152932759	8674	0
TCGA-A7-A26G-01	6	152936585	153772565	555	0.2037
TCGA-A7-A26G-01	6	153772625	164283260	6563	-0.0017
TCGA-A7-A26G-01	6	164383355	164521696	88	0.235
TCGA-A7-A26G-01	6	164524146	170596889	2676	-0.012
TCGA-A7-A26G-01	7	664936	4257682	1355	0.0121
TCGA-A7-A26G-01	7	4258919	7941019	1691	0.2345
TCGA-A7-A26G-01	7	7944398	9617819	572	0.0679
TCGA-A7-A26G-01	7	9620024	9996166	88	0.3425
TCGA-A7-A26G-01	7	10010274	25560021	9861	0.0282
TCGA-A7-A26G-01	7	25560488	26329665	432	0.1499
TCGA-A7-A26G-01	7	26330329	28629163	1605	0.0566
TCGA-A7-A26G-01	7	28630219	28638053	9	-0.8375
TCGA-A7-A26G-01	7	28638105	31890064	1951	0.0223
TCGA-A7-A26G-01	7	31890503	32796488	633	0.2068
TCGA-A7-A26G-01	7	32796745	39479966	4449	0.0172
TCGA-A7-A26G-01	7	39480553	40577161	547	0.2119
TCGA-A7-A26G-01	7	40579335	44746590	2279	0.0384
TCGA-A7-A26G-01	7	44747070	45064172	129	0.2611
TCGA-A7-A26G-01	7	45064246	45564683	340	0.102
TCGA-A7-A26G-01	7	45565931	50591066	3495	0.2312
TCGA-A7-A26G-01	7	50593490	51711154	838	0.1026
TCGA-A7-A26G-01	7	51712764	70582597	6151	0.0173
TCGA-A7-A26G-01	7	70584070	73371804	1206	0.0561
TCGA-A7-A26G-01	7	73375679	75845979	661	0.194
TCGA-A7-A26G-01	7	75847634	79878032	2039	0.0179
TCGA-A7-A26G-01	7	79878316	80442565	335	0.2237
TCGA-A7-A26G-01	7	80442627	92605955	5961	0.023
TCGA-A7-A26G-01	7	92607580	92866761	309	0.2471
TCGA-A7-A26G-01	7	92866942	103887092	5320	0.0146
TCGA-A7-A26G-01	7	103891336	104013977	100	0.2492
TCGA-A7-A26G-01	7	104018896	118916888	8094	0.0199
TCGA-A7-A26G-01	7	118920878	120352930	628	0.2453
TCGA-A7-A26G-01	7	120357301	126789463	3651	0.0317
TCGA-A7-A26G-01	7	126789637	128940626	1065	0.4138
TCGA-A7-A26G-01	7	128942431	129389635	220	0.0338
TCGA-A7-A26G-01	7	129390926	129832162	198	0.2028
TCGA-A7-A26G-01	7	129833416	130661713	349	0.061
TCGA-A7-A26G-01	7	130662174	143406062	7342	-0.2319
TCGA-A7-A26G-01	7	143406124	144169439	242	0.0166
TCGA-A7-A26G-01	7	144407069	158592540	7601	-0.243
TCGA-A7-A26G-01	8	667625	3871400	1649	-0.2501
TCGA-A7-A26G-01	8	3873626	4088316	142	-0.5418
TCGA-A7-A26G-01	8	4088664	43078229	23225	-0.2227
TCGA-A7-A26G-01	8	43080575	54917728	4439	0.2591
TCGA-A7-A26G-01	8	54918133	82004718	15948	0.4169
TCGA-A7-A26G-01	8	82006910	83681787	855	0.533
TCGA-A7-A26G-01	8	83682787	88244776	2258	0.4019
TCGA-A7-A26G-01	8	88245164	91396842	1814	0.247
TCGA-A7-A26G-01	8	91399946	92002938	344	0.4585
TCGA-A7-A26G-01	8	92003030	98666240	4131	0.2414
TCGA-A7-A26G-01	8	98666559	103087643	2460	0.4165
TCGA-A7-A26G-01	8	103090626	104316915	691	0.2458
TCGA-A7-A26G-01	8	104317426	104667246	193	0.5321
TCGA-A7-A26G-01	8	104667589	109121266	2351	0.2419
TCGA-A7-A26G-01	8	109122209	109770061	377	0.5939
TCGA-A7-A26G-01	8	109770185	109771113	4	4e-04
TCGA-A7-A26G-01	8	109771507	110060475	125	0.4051
TCGA-A7-A26G-01	8	110064240	123046638	7774	0.2216
TCGA-A7-A26G-01	8	123052311	123257584	127	0.5123
TCGA-A7-A26G-01	8	123258172	124445982	735	0.2067
TCGA-A7-A26G-01	8	124446564	127188091	1957	0.3818
TCGA-A7-A26G-01	8	127188311	128058088	628	0.5405
TCGA-A7-A26G-01	8	128058182	130740075	1785	0.3934
TCGA-A7-A26G-01	8	130740595	134696332	3168	0.1947
TCGA-A7-A26G-01	8	134697937	134912578	159	0.3929
TCGA-A7-A26G-01	8	134914298	136514172	1165	0.2137
TCGA-A7-A26G-01	8	136514423	136654130	91	0.4208
TCGA-A7-A26G-01	8	136654485	144182542	3455	0.2022
TCGA-A7-A26G-01	9	789794	833792	49	-0.1187
TCGA-A7-A26G-01	9	834091	10657332	5970	-0.2324
TCGA-A7-A26G-01	9	10657520	13811001	1181	-0.1594
TCGA-A7-A26G-01	9	13812038	15149078	1097	0.0731
TCGA-A7-A26G-01	9	15150374	17400624	1825	-0.1994
TCGA-A7-A26G-01	9	17406024	17406383	3	-1.7668
TCGA-A7-A26G-01	9	17407204	20989082	2844	-0.2183
TCGA-A7-A26G-01	9	20989306	20996452	3	-2.2731
TCGA-A7-A26G-01	9	20996710	36950286	9336	-0.2235
TCGA-A7-A26G-01	9	36950304	37470513	289	0.0517
TCGA-A7-A26G-01	9	37473758	38752071	931	-0.2409
TCGA-A7-A26G-01	9	68423153	68515034	72	0.3065
TCGA-A7-A26G-01	9	68515102	70336586	1378	-0.2081
TCGA-A7-A26G-01	9	70342608	70502899	112	0.1515
TCGA-A7-A26G-01	9	70505116	74138362	2392	-0.2132
TCGA-A7-A26G-01	9	74143148	75915040	1211	-0.1337
TCGA-A7-A26G-01	9	75915291	79489373	2607	-0.2175
TCGA-A7-A26G-01	9	79490186	79860839	251	0.0606
TCGA-A7-A26G-01	9	79862305	101985084	14503	-0.2262
TCGA-A7-A26G-01	9	101985209	103165142	456	0.0628
TCGA-A7-A26G-01	9	103166151	103242280	42	0.4448
TCGA-A7-A26G-01	9	103242762	103301154	36	0.0264
TCGA-A7-A26G-01	9	103301176	103333180	27	0.4848
TCGA-A7-A26G-01	9	103339409	106415441	1967	0.0468
TCGA-A7-A26G-01	9	106415626	106416308	2	-1.5653
TCGA-A7-A26G-01	9	106416357	107047085	418	0.039
TCGA-A7-A26G-01	9	107047396	107597277	412	0.2489
TCGA-A7-A26G-01	9	107597878	110510132	2371	0.0375
TCGA-A7-A26G-01	9	110521093	110650460	124	0.4227
TCGA-A7-A26G-01	9	110656805	136099968	15924	0.0182
TCGA-A7-A26G-01	9	136104687	137030185	217	0.1841
TCGA-A7-A26G-01	9	137034983	138005230	255	0.0194
TCGA-A7-A26G-01	9	138005675	138044505	23	-0.1334
TCGA-A7-A26G-01	10	366509	5512178	3334	0.0985
TCGA-A7-A26G-01	10	5512700	6252481	503	0.5552
TCGA-A7-A26G-01	10	6252570	8940434	2171	0.3613
TCGA-A7-A26G-01	10	8940453	11945556	2225	0.5646
TCGA-A7-A26G-01	10	11955683	24502653	8974	0.1112
TCGA-A7-A26G-01	10	24503242	26619391	1359	0.2023
TCGA-A7-A26G-01	10	26619546	34711918	5527	0.1255
TCGA-A7-A26G-01	10	34717140	35196513	156	0.3467
TCGA-A7-A26G-01	10	35204009	54325419	7938	0.105
TCGA-A7-A26G-01	10	54329308	54521287	155	0.3138
TCGA-A7-A26G-01	10	54522674	57987954	1600	0.1146
TCGA-A7-A26G-01	10	57988920	57991139	2	-1.5038
TCGA-A7-A26G-01	10	57992188	60706917	1970	0.126
TCGA-A7-A26G-01	10	60716250	60918276	173	0.3177
TCGA-A7-A26G-01	10	60918687	68511687	4229	0.1164
TCGA-A7-A26G-01	10	68515516	69305442	467	0.3049
TCGA-A7-A26G-01	10	69305969	71663546	1721	0.0997
TCGA-A7-A26G-01	10	71666401	72800585	572	0.344
TCGA-A7-A26G-01	10	72804382	82455245	5860	0.1161
TCGA-A7-A26G-01	10	82456950	95961218	8318	-0.2293
TCGA-A7-A26G-01	10	95966491	97805629	1209	0.0226
TCGA-A7-A26G-01	10	97808212	112869696	9251	-0.2261
TCGA-A7-A26G-01	10	112874727	118204057	3660	0.1202
TCGA-A7-A26G-01	10	118204992	119690496	984	0.2248
TCGA-A7-A26G-01	10	119690634	121540255	1610	0.3901
TCGA-A7-A26G-01	10	121543048	123351466	1261	0.1163
TCGA-A7-A26G-01	10	123354026	123526128	194	0.2697
TCGA-A7-A26G-01	10	123527427	133411599	5674	0.1085
TCGA-A7-A26G-01	11	456012	5170379	2032	0.1717
TCGA-A7-A26G-01	11	5172180	5386067	154	0.3827
TCGA-A7-A26G-01	11	5390334	9851266	2862	0.1833
TCGA-A7-A26G-01	11	9852759	12704964	2305	0.3987
TCGA-A7-A26G-01	11	12705539	19166575	4241	0.2283
TCGA-A7-A26G-01	11	19167304	19784002	579	0.3557
TCGA-A7-A26G-01	11	19786517	34116328	9299	0.2714
TCGA-A7-A26G-01	11	34119981	34280571	119	0.6494
TCGA-A7-A26G-01	11	34280956	36077700	1473	1.1162
TCGA-A7-A26G-01	11	36079485	36623759	393	1.0099
TCGA-A7-A26G-01	11	36627657	36629167	3	-0.7878
TCGA-A7-A26G-01	11	36634922	39321511	1143	0.9457
TCGA-A7-A26G-01	11	39322217	40153080	530	0.863
TCGA-A7-A26G-01	11	40154244	41213529	751	0.601
TCGA-A7-A26G-01	11	41213594	42979656	1205	0.8599
TCGA-A7-A26G-01	11	42980336	46234605	2182	0.3383
TCGA-A7-A26G-01	11	46238956	48197626	809	0.4542
TCGA-A7-A26G-01	11	48206945	49170557	164	0.3273
TCGA-A7-A26G-01	11	49170799	61122570	3166	0.2218
TCGA-A7-A26G-01	11	61129817	61678377	240	0.4261
TCGA-A7-A26G-01	11	61682255	62818434	567	0.2216
TCGA-A7-A26G-01	11	62821899	63036053	109	0.4539
TCGA-A7-A26G-01	11	63046440	69981800	2402	0.2203
TCGA-A7-A26G-01	11	69982488	71649248	956	0.3766
TCGA-A7-A26G-01	11	71649989	80106321	4736	0.2134
TCGA-A7-A26G-01	11	80110700	82253215	1466	-0.2235
TCGA-A7-A26G-01	11	82253228	85670793	1837	0.0234
TCGA-A7-A26G-01	11	85671825	97135575	7002	-0.2305
TCGA-A7-A26G-01	11	97137180	97237273	94	0.0152
TCGA-A7-A26G-01	11	97237386	97531416	232	-0.1709
TCGA-A7-A26G-01	11	97531431	102101534	3175	0.219
TCGA-A7-A26G-01	11	102102706	102754867	272	0.3669
TCGA-A7-A26G-01	11	102758701	105372644	1492	0.2112
TCGA-A7-A26G-01	11	105376093	107208990	1119	0.3772
TCGA-A7-A26G-01	11	107209178	108083284	428	0.2143
TCGA-A7-A26G-01	11	108085350	112097884	2435	0.5394
TCGA-A7-A26G-01	11	112101205	117854288	4105	0.2187
TCGA-A7-A26G-01	11	117855982	118544699	591	0.3773
TCGA-A7-A26G-01	11	118554704	129391269	7729	0.2126
TCGA-A7-A26G-01	11	129402160	131294809	1171	0.5609
TCGA-A7-A26G-01	11	131295020	134272740	1837	0.2063
TCGA-A7-A26G-01	12	780472	21490289	11943	-0.059
TCGA-A7-A26G-01	12	21491733	27035199	3721	-9e-04
TCGA-A7-A26G-01	12	27039246	29177126	1293	0.0932
TCGA-A7-A26G-01	12	29177271	49640885	8586	-0.0054
TCGA-A7-A26G-01	12	49642737	50991635	664	0.1296
TCGA-A7-A26G-01	12	50992765	53500681	1361	0.0155
TCGA-A7-A26G-01	12	53502802	69370496	9532	-0.0521
TCGA-A7-A26G-01	12	69370588	70267947	611	0.1232
TCGA-A7-A26G-01	12	70269222	70274777	3	-0.9362
TCGA-A7-A26G-01	12	70275768	71044298	534	0.1425
TCGA-A7-A26G-01	12	71045809	87447979	9542	-0.0455
TCGA-A7-A26G-01	12	87448089	87949539	243	-0.0094
TCGA-A7-A26G-01	12	87950700	88356566	220	0.1596
TCGA-A7-A26G-01	12	88359521	106627297	11959	-0.0078
TCGA-A7-A26G-01	12	106628160	106870849	145	0.2462
TCGA-A7-A26G-01	12	106873155	132605822	13826	-0.0198
TCGA-A7-A26G-01	13	18874255	18911471	22	0.0103
TCGA-A7-A26G-01	13	18912909	25881012	3555	-0.2277
TCGA-A7-A26G-01	13	25884093	43473132	11968	-0.0534
TCGA-A7-A26G-01	13	43489132	44009524	372	0.1305
TCGA-A7-A26G-01	13	44011701	80860403	20063	-0.0738
TCGA-A7-A26G-01	13	80860595	81078925	127	0.1663
TCGA-A7-A26G-01	13	81081364	96252574	8927	-0.067
TCGA-A7-A26G-01	13	96256187	102058988	3924	0.0302
TCGA-A7-A26G-01	13	102059310	102583931	379	0.3865
TCGA-A7-A26G-01	13	102584153	109127905	4602	0.028
TCGA-A7-A26G-01	13	109128159	109345755	161	0.2597
TCGA-A7-A26G-01	13	109349270	109529918	135	-0.0152
TCGA-A7-A26G-01	13	109531084	109956523	334	0.4133
TCGA-A7-A26G-01	13	109958122	112751295	1815	0.0234
TCGA-A7-A26G-01	13	112751710	114226675	442	-0.2123
TCGA-A7-A26G-01	14	20033191	32254138	6133	-0.2213
TCGA-A7-A26G-01	14	32258411	32391435	118	0.0528
TCGA-A7-A26G-01	14	32394313	36065539	2387	-0.2134
TCGA-A7-A26G-01	14	36065759	37080305	794	0.0022
TCGA-A7-A26G-01	14	37080861	54694325	9091	-0.208
TCGA-A7-A26G-01	14	54696138	54841319	137	0.068
TCGA-A7-A26G-01	14	54849453	59830660	3237	-0.24
TCGA-A7-A26G-01	14	59832811	90258317	18656	-0.2175
TCGA-A7-A26G-01	14	90258459	105533894	9106	-0.2513
TCGA-A7-A26G-01	15	23437561	24551555	472	0.0507
TCGA-A7-A26G-01	15	24556575	26111581	1033	0.2776
TCGA-A7-A26G-01	15	26112665	26528225	290	0.5982
TCGA-A7-A26G-01	15	26533320	38096740	5206	0.2651
TCGA-A7-A26G-01	15	38096919	43452357	2998	-0.2206
TCGA-A7-A26G-01	15	43456106	45233768	600	0.0375
TCGA-A7-A26G-01	15	45233828	50168668	3124	-0.2052
TCGA-A7-A26G-01	15	50175721	51003818	402	0.2525
TCGA-A7-A26G-01	15	51004831	51505901	351	0.0263
TCGA-A7-A26G-01	15	51507342	51517723	6	0.3746
TCGA-A7-A26G-01	15	51523031	52209146	369	-0.2137
TCGA-A7-A26G-01	15	52209417	53526232	975	0.0524
TCGA-A7-A26G-01	15	53526754	62054301	5818	-0.2388
TCGA-A7-A26G-01	15	62062371	66352183	2542	0.0328
TCGA-A7-A26G-01	15	66353022	67087642	520	0.2252
TCGA-A7-A26G-01	15	67087808	68447624	871	0.0387
TCGA-A7-A26G-01	15	68448540	68659230	129	0.243
TCGA-A7-A26G-01	15	68662857	75463126	3845	0.0294
TCGA-A7-A26G-01	15	75473981	81493053	3478	-0.2451
TCGA-A7-A26G-01	15	81500163	81639249	91	0.0301
TCGA-A7-A26G-01	15	81639770	81845269	40	-0.2759
TCGA-A7-A26G-01	15	81846437	82134977	210	0.0447
TCGA-A7-A26G-01	15	82135830	84986808	1178	-0.2337
TCGA-A7-A26G-01	15	84987325	85182124	137	0.0535
TCGA-A7-A26G-01	15	85182267	86976855	1184	-0.2265
TCGA-A7-A26G-01	15	86978672	87239674	191	0.0115
TCGA-A7-A26G-01	15	87242912	95282505	4894	-0.2327
TCGA-A7-A26G-01	15	95283568	96033717	539	0.0294
TCGA-A7-A26G-01	15	96033986	96295840	257	0.2466
TCGA-A7-A26G-01	15	96297573	100996211	2701	0.0255
TCGA-A7-A26G-01	15	100996743	101344124	219	0.1637
TCGA-A7-A26G-01	16	603333	7317140	2790	-0.0833
TCGA-A7-A26G-01	16	7319265	11807610	3366	0.0067
TCGA-A7-A26G-01	16	11807701	12407210	395	0.1558
TCGA-A7-A26G-01	16	12408460	12758814	334	0.0224
TCGA-A7-A26G-01	16	12759357	13258471	366	0.2062
TCGA-A7-A26G-01	16	13266441	55125673	12482	0.014
TCGA-A7-A26G-01	16	55130541	55412852	259	0.1293
TCGA-A7-A26G-01	16	55415837	55849849	317	0.2625
TCGA-A7-A26G-01	16	55849971	64543489	5374	0.0205
TCGA-A7-A26G-01	16	64543727	65251432	538	0.2269
TCGA-A7-A26G-01	16	65251845	85209201	12660	0.017
TCGA-A7-A26G-01	16	85211361	85758294	296	0.2023
TCGA-A7-A26G-01	16	85762163	89317317	1963	0.0131
TCGA-A7-A26G-01	17	1074619	28537560	10473	-0.2364
TCGA-A7-A26G-01	17	28537690	29316452	332	0.0074
TCGA-A7-A26G-01	17	29318697	46733528	7194	-0.2374
TCGA-A7-A26G-01	17	46733732	57598463	6380	0.0228
TCGA-A7-A26G-01	17	57600595	58023109	296	0.2532
TCGA-A7-A26G-01	17	58023793	68541735	5232	0.0062
TCGA-A7-A26G-01	17	68549204	68841256	242	0.2043
TCGA-A7-A26G-01	17	68841501	74746787	3656	0.0243
TCGA-A7-A26G-01	17	74755524	75174339	202	0.405
TCGA-A7-A26G-01	17	75185692	75598804	173	0.5708
TCGA-A7-A26G-01	17	75600330	77159694	685	0.4202
TCGA-A7-A26G-01	17	77159929	77569078	167	0.7209
TCGA-A7-A26G-01	17	77569622	82902660	2139	0.4024
TCGA-A7-A26G-01	17	82903082	82959812	48	-0.0774
TCGA-A7-A26G-01	18	326691	1528843	429	0.0449
TCGA-A7-A26G-01	18	1530669	1705393	83	0.3227
TCGA-A7-A26G-01	18	1707244	7956631	3512	0.0282
TCGA-A7-A26G-01	18	7956796	8412758	331	0.2355
TCGA-A7-A26G-01	18	8413519	32546414	10788	0.0269
TCGA-A7-A26G-01	18	32546503	32656935	84	0.3004
TCGA-A7-A26G-01	18	32661033	42764919	6099	0.0261
TCGA-A7-A26G-01	18	42765092	43013380	160	0.2803
TCGA-A7-A26G-01	18	43015377	48602121	3542	0.0183
TCGA-A7-A26G-01	18	48604061	50214730	1067	0.1198
TCGA-A7-A26G-01	18	50216678	51545132	1002	0.0117
TCGA-A7-A26G-01	18	51545723	51707237	105	0.282
TCGA-A7-A26G-01	18	51708635	54055509	1536	0.0335
TCGA-A7-A26G-01	18	54060777	57730977	2293	0.1971
TCGA-A7-A26G-01	18	57731556	59535591	1224	0.0277
TCGA-A7-A26G-01	18	59536579	59563653	31	-0.6859
TCGA-A7-A26G-01	18	59572765	79349796	10581	0.0267
TCGA-A7-A26G-01	19	283868	1338238	192	-0.1193
TCGA-A7-A26G-01	19	1346084	2957019	431	-0.2733
TCGA-A7-A26G-01	19	2957407	5188268	567	-0.0068
TCGA-A7-A26G-01	19	5188308	6402637	543	0.3537
TCGA-A7-A26G-01	19	6402703	18815668	5566	0.1955
TCGA-A7-A26G-01	19	18815877	19281134	204	0.3814
TCGA-A7-A26G-01	19	19287274	27787381	1568	0.1997
TCGA-A7-A26G-01	19	27790956	33943158	4375	0.0159
TCGA-A7-A26G-01	19	33944625	34246231	205	0.2318
