logFC	AveExpr	t	P.Value	adj.P.Val	B
SRXN1	-0.134175888356603	1.3853989684856	-1.11024353412486	0.269271273288913	0.549031704815975	-5.87702567532703
RIMS1	0.0752212747608894	0.281993917222709	1.11011188157343	0.269327747882954	0.549031704815975	-5.87716814158926
CABS1	0.024334312690245	0.0180074068358605	1.11009605204153	0.269334538783802	0.549031704815975	-5.8771852702188
CHD2	-0.143959025001127	4.27026941388432	-1.110074285427	0.26934387689944	0.549031704815975	-5.8772088227854
CREM	-0.107857580131721	3.71805974266045	-1.10999204835378	0.269379159535517	0.549045216025959	-5.87729780333984
EIF4G1	-0.153220728667173	7.73587629926251	-1.10965344564801	0.269524466030326	0.549282949756124	-5.87766410373332
LIG3	0.13918786861259	3.59115934964123	1.10938386100358	0.269640193379089	0.549460357900322	-5.87795566225939
PRKAR1A	-0.159900242520624	6.62274179098297	-1.10876882070518	0.269904347312522	0.549940153004597	-5.87862057529891
PNLDC1	-0.301523089824525	0.901309806710313	-1.10862722296148	0.269965187656953	0.549955819808574	-5.87877360394457
OR7G3	0.00690488567503624	0.00448930125634639	1.10860645254641	0.269974112888995	0.549955819808574	-5.87879604950641
AP4M1	-0.125116349590018	4.30003426549055	-1.10845613090256	0.270038713549692	0.549955819808574	-5.87895848242679
SCML1	-0.203357352518591	2.17051961875203	-1.1084237803128	0.270052617606288	0.549955819808574	-5.8789934366575
CFAP73	-0.0964368461483934	0.63919392887296	-1.10838656264867	0.27006861411281	0.549955819808574	-5.87903364844066
WIF1	0.499650260842341	1.95952035618628	1.10835019153931	0.270084247398292	0.549955819808574	-5.87907294428913
CFAP70	-0.122399458849905	0.813809748742407	-1.10801474105567	0.27022846273083	0.550191007797836	-5.87943531017878
SLITRK6	-0.356717734157284	2.30777198330647	-1.10780423244027	0.270318990951903	0.550306389848185	-5.87966265451666
MARC1	0.184090644197023	2.39707227630455	1.10774940350073	0.270342573333384	0.550306389848185	-5.87972186154429
ZNF557	0.129918280462117	2.73254016108916	1.10762135019714	0.270397655688893	0.550315704938384	-5.87986012873665
MED30	0.170227336052638	5.1431444595671	1.10760522928899	0.270404590678716	0.550315704938384	-5.87987753438572
P2RX5	-0.203118522375068	1.38896544400863	-1.10698017864425	0.270673574038907	0.550804625335546	-5.8805522068612
SLC37A3	0.13690012575475	3.99093425493633	1.10687355955651	0.270719474887524	0.550839530457667	-5.88066725309797
OXSM	0.10205865487501	3.91640819434884	1.10652829490697	0.270868152732799	0.550977182411104	-5.88103973302727
EXOSC7	-0.0912160951312622	4.34601697819201	-1.10652237478391	0.270870702550307	0.550977182411104	-5.88104611880958
GGA2	-0.133125152396086	5.4892674126878	-1.10650540983337	0.270878009505607	0.550977182411104	-5.88106441798754
PRRG2	-0.204194105969918	3.69216528574851	-1.1064493711596	0.270902146834456	0.550977182411104	-5.8811248619353
EXD1	0.0282149295659996	0.136373330714603	1.10637485995856	0.27093424307947	0.55098397703733	-5.8812052259237
NKX6-3	-0.148947432300561	0.242256569750656	-1.10619228919589	0.271012897933964	0.551085443840889	-5.88140211508348
CC2D2B	-0.027180748505329	0.121083394362343	-1.1061199084217	0.27104408529643	0.55109037758541	-5.88148016363732
FCHO1	-0.210325161861766	2.31477668619552	-1.10556606984573	0.271282805252756	0.551429810204463	-5.88207720525628
PITX2	-0.175935162729646	0.747811653430963	-1.10554706594236	0.271290999057404	0.551429810204463	-5.88209768639992
EXOC5	-0.152372432130855	4.07883974513404	-1.10553230046291	0.271297365523588	0.551429810204463	-5.88211359941437
MXI1	0.15570685798741	4.96740021649669	1.10470149826348	0.271655751558703	0.552099687697953	-5.88300863456497
ATG9A	-0.120336222793935	5.10027022272114	-1.10446673536622	0.271757081559481	0.552247050563286	-5.88326142876674
GAREM1	0.17123761933513	2.53581835182019	1.1041530613537	0.271892512657662	0.55238243833241	-5.88359911296215
MYH7	-0.109654153704127	0.233737750561391	-1.10413436525445	0.271900586316734	0.55238243833241	-5.88361923719249
USP18	-0.240064067934769	4.27798132866918	-1.1040574452052	0.271933804955764	0.55238243833241	-5.88370202939528
ERLEC1	-0.128107861969204	6.60885710483988	-1.10400160400393	0.271957922262185	0.55238243833241	-5.88376213003574
RIMS4	-0.252129023466316	0.973843718487245	-1.10397862443897	0.271967847358069	0.55238243833241	-5.88378686156597
CHI3L2	0.447689164161605	5.71929680200594	1.10339336769092	0.272220710104061	0.552837416672382	-5.88441656867676
GOLGA6L9	0.118642183169404	1.26077188166735	1.10317422066391	0.272315435489658	0.552971180523244	-5.88465227592681
IZUMO2	0.107009648926506	0.160145779920683	1.10272073282985	0.272511526305376	0.553282803391109	-5.88513988693554
COX6C	0.158497320321591	7.36477801504938	1.10267308736407	0.272532134168843	0.553282803391109	-5.88519110615235
MTCH1	-0.14876833839916	7.84616663559562	-1.10252864022362	0.27259461779808	0.553282803391109	-5.88534637463434
C2orf66	-0.0982358650097272	0.270030385435258	-1.10248629746739	0.272612935924741	0.553282803391109	-5.88539188575216
SMAD1	-0.165482230958015	3.58652781036381	-1.10248551557094	0.272613274193177	0.553282803391109	-5.88539272613914
LSM10	-0.12804109193215	5.86780446444019	-1.10234286400005	0.272674993788279	0.553349455197756	-5.88554603914489
SPACA1	0.032169097807219	0.035027987885292	1.10215066108499	0.272758167576304	0.553420339920094	-5.88575257615964
FCF1	-0.138538978867538	4.96209490591056	-1.10209744157378	0.272781200868632	0.553420339920094	-5.88580975844603
NAA38	-0.145402665967965	5.41651400593242	-1.10205136442074	0.272801144052536	0.553420339920094	-5.88585926436622
CD300LD	-0.0219479440511156	0.0475208872531975	-1.10199520054434	0.272825454354429	0.553420339920094	-5.8859196048616
ATM	-0.163250378327467	2.95127084565589	-1.10156200315929	0.273013012519221	0.553710507908068	-5.88638491584296
MAPK4	0.291366734617501	1.78830933991472	1.10148487436775	0.273046415753886	0.553710507908068	-5.88646774354604
STARD10	-0.187394917491466	5.27225103663318	-1.10146460424554	0.273055194886662	0.553710507908068	-5.88648951045085
TICAM1	-0.140798599844374	5.09422346535947	-1.1013470508428	0.27310611195112	0.553745410201857	-5.88661573648571
DEFB132	-0.0661898015364015	0.103631701862633	-1.10125113255534	0.273147662859758	0.553745410201857	-5.88671872148842
C1orf194	0.117118349335382	0.671818875425562	1.10121954820804	0.273161345863604	0.553745410201857	-5.88675263087124
LZTS2	-0.130096089098012	5.36686983157694	-1.10115801446735	0.273188004939103	0.553745410201857	-5.88681869159632
FOXC2	-0.390284969903148	2.75668932474452	-1.10094632202497	0.273279733024466	0.553778263568302	-5.88704593049277
DEFB135	-0.0245719734698263	0.0342073667468404	-1.10081525220577	0.273336537357709	0.553778263568302	-5.88718660451169
GUCA2B	0.0146943638196872	0.0145031351384284	1.10080493484334	0.273341009145519	0.553778263568302	-5.88719767718796
NPHS1	-0.11474082542083	0.281545524078951	-1.10078863039938	0.273348075978788	0.553778263568302	-5.8872151750413
MTFR1L	-0.0910353461698294	4.48828253853547	-1.1007007193049	0.273386181455887	0.553778263568302	-5.8873095164503
WRN	0.170950519462471	3.48560821658123	1.1005871308897	0.273435422338395	0.553778263568302	-5.88743140245166
CSAG3	0.295196863432701	0.883840859135607	1.10055250969844	0.273450431939474	0.553778263568302	-5.88746855025992
SEPTIN14	0.0121215760799531	0.0214692185617233	1.10047594672314	0.273483626923651	0.553778263568302	-5.88755069665937
CIP2A	0.193434859891434	3.70546659354815	1.10047014129332	0.273486144065501	0.553778263568302	-5.8875569252274
FABP3	-0.194533352719874	3.97714189780395	-1.10036006862449	0.273533872857835	0.553778263568302	-5.8876750146406
YOD1	0.17858441499406	3.63017288448195	1.10033157258017	0.273546230015142	0.553778263568302	-5.88770558420841
DHRS7	-0.140832867212032	5.79443531497968	-1.10031367984311	0.273553989302587	0.553778263568302	-5.88772477852027
PRAMEF2	-0.0100663417668213	0.010166546700454	-1.10025386324216	0.273579930219589	0.553778263568302	-5.88778894415538
AMBRA1	-0.135013901750301	4.27341872227287	-1.1001065689667	0.273643815212549	0.553849069746239	-5.8879469330835
GASK1A	0.276491298711742	3.32844536722696	1.09984857822115	0.273755736770004	0.554008405915592	-5.88822360600817
RAD18	0.147425427258224	3.717602858934	1.09976971428331	0.273789955854065	0.554008405915592	-5.88830816814369
TMEM19	-0.151682223600633	3.92348091107789	-1.09972518259368	0.27380927947501	0.554008405915592	-5.88835591478485
OR1F1	-0.0986454101596844	0.255930221944314	-1.09959342701292	0.273866457661269	0.554065589193072	-5.88849717134391
SVBP	-0.128960620837302	5.48231229958468	-1.09942480516371	0.273939646826263	0.554147308989084	-5.88867792847014
VRK1	0.145939234257606	4.67706214743531	1.09936711094147	0.273964691720348	0.554147308989084	-5.88873976856987
PCDH11Y	0.00715109379029701	0.00822849760989728	1.09927213746397	0.27400592288426	0.554172206922663	-5.88884155987949
HSPB2	-0.24684253564596	1.88465896197152	-1.09894320788519	0.27414875543091	0.554402564940545	-5.88919403573864
PMPCA	-0.122325343301566	4.66710410695047	-1.09866434576098	0.274269887338423	0.554535213799356	-5.88949277926643
TMTC2	-0.210274207160294	2.69768814239125	-1.09859549717838	0.274299799433648	0.554535213799356	-5.88956652497561
PATE4	0.0246918544362307	0.0594620913745971	1.09859233810737	0.274301171984254	0.554535213799356	-5.88956990863953
TMEM260	-0.108936624597528	3.1062979926806	-1.09840600017806	0.274382140348243	0.554593618113819	-5.88976947735169
DCD	0.294854420558313	0.714457407568512	1.09837191879871	0.274396951326409	0.554593618113819	-5.88980597507121
MRAP2	-0.278577255148824	2.19042551699927	-1.09832603245567	0.274416893342577	0.554593618113819	-5.88985511296629
TTC25	-0.132258420926215	1.1671590362948	-1.09792017875917	0.274593319370907	0.554891646537223	-5.89028963843226
EIF1AD	-0.100916719460394	5.13281599694054	-1.0977079144631	0.274685622666141	0.55489235796179	-5.89051683569513
QSOX2	-0.139792597007868	4.24474122579059	-1.0976986815058	0.274689638112113	0.55489235796179	-5.89052671722329
CCNE1	0.255675091733047	4.4141996940719	1.09767705726838	0.274699042728866	0.55489235796179	-5.8905498601412
ZNF285	0.151779627997563	1.6503319507019	1.09761064871789	0.274727925924872	0.55489235796179	-5.89062092980791
ARHGEF12	-0.170066901686726	4.24603895544731	-1.09758640971451	0.274738468763817	0.55489235796179	-5.89064686906264
ASB3	0.0703032029861757	1.37427236038379	1.09734891284333	0.274841783666622	0.555042518637873	-5.89090099557156
ANXA5	-0.142799391368998	8.58158710837766	-1.09713245140951	0.2749359712355	0.555174216971589	-5.89113256687124
IER3IP1	0.132918793678117	5.57278885712528	1.09679140869673	0.275084412418798	0.555415429542317	-5.89149732504349
COPS3	0.127705757584516	6.12883852187283	1.09666049318439	0.275141409018927	0.555471977474625	-5.89163731470459
OR8G5	0.128806783704883	0.243947918316129	1.09652560523964	0.27520014363884	0.555488758321215	-5.89178153504048
OR1N1	0.0203210322778951	0.0328526125411016	1.09647764535432	0.275221029030388	0.555488758321215	-5.89183280890826
PPFIA4	0.166487781898969	1.42201610564947	1.0964416776305	0.275236692839707	0.555488758321215	-5.89187126052794
USP36	0.15573983005999	4.77395047936727	1.09629593242388	0.275300170644404	0.555558353840697	-5.89202705812555
CCDC153	-0.114383705087676	1.13856180625754	-1.09612155681963	0.275376131424293	0.555653122811802	-5.89221343420473
HSD17B12	0.149129552229357	5.14956268969082	1.09604723617886	0.275408511079907	0.555659943224397	-5.89229286075387
FERMT1	0.325061188669135	3.05548869602288	1.09597850117622	0.275438459555473	0.555661514171957	-5.89236631323592
KDELR1	-0.106468590370262	8.31439004706339	-1.09591013127061	0.275468251189139	0.555661514171957	-5.89243937109264
LOR	-0.108022936702616	0.259560924328955	-1.09580512132518	0.275514012763552	0.555661514171957	-5.89255157262059
AKAP1	0.196393781050959	5.87288010866834	1.09577924934725	0.275525288145074	0.555661514171957	-5.89257921482015
ZKSCAN7	-0.145145026921905	1.70447455148484	-1.09568012722655	0.275568489949599	0.555690153222929	-5.8926851132006
HMBS	0.127567424187356	4.33295758365764	1.0954709326038	0.27565968159329	0.555815548669792	-5.89290857817937
GJB2	-0.367627851783706	5.06148297118708	-1.09519389190912	0.275780480652852	0.555943578732189	-5.89320445314945
GPR108	-0.121121557716508	5.76148065896035	-1.09519222533766	0.275781207444781	0.555943578732189	-5.89320623279921
NQO1	-0.357808719248849	5.68317119450971	-1.09507225561332	0.275833529728451	0.555990559975473	-5.89333433561229
KRT37	-0.0472984724013529	0.0614775977528499	-1.09494631388877	0.275888463958108	0.556042795613896	-5.89346880051296
KIF7	-0.215621471823179	2.7153509140364	-1.09481604653922	0.275945292928834	0.556098838642131	-5.89360786785901
CDK1	0.204747229591311	5.66917914505519	1.09440567576115	0.276124369568936	0.556401203629234	-5.89404585473991
NPVF	0.00878532046951583	0.00698969242156561	1.09418080732205	0.276222531189583	0.556540475302166	-5.89428578767805
CDK3	-0.101548179262814	0.921438982901962	-1.09370661715742	0.276429608041424	0.55689913990976	-5.89479158691493
USP17L2	0.0205625862146647	0.0292432046987485	1.09356941162473	0.276489545123791	0.556961330331893	-5.89493789842685
ERICH3	-0.140863991123652	0.242431255134197	-1.09339527637135	0.276565627572274	0.557056027532044	-5.89512356472977
SPIB	-0.388196746935352	2.23824142729836	-1.09326164182034	0.276624024430807	0.557112226412356	-5.89526602879891
CAB39L	-0.194522413144311	3.39088830638328	-1.09319836274063	0.276651679678178	0.557112226412356	-5.89533348291788
ANKRD35	-0.303016904885796	2.3177227732536	-1.09265541580636	0.276889045631054	0.557457934975705	-5.89591209550173
ARMC4	0.162030971884976	0.377553417636681	1.09261841278531	0.276905227758024	0.557457934975705	-5.89595151897807
FBXW2	-0.143149458238264	4.40255474529485	-1.09249902249542	0.276957443862662	0.557457934975705	-5.89607870996284
GIT1	0.149341380503635	5.76327950642597	1.09243686430683	0.276984631834366	0.557457934975705	-5.89614492404554
FOXA3	0.186015918477865	0.704512395728841	1.0924321033937	0.276986714332226	0.557457934975705	-5.8961499954618
VSTM2L	-0.334455738403865	2.39525199988782	-1.09234629922682	0.277024248270254	0.557457934975705	-5.8962413920044
HIST1H2BH	-0.293091448070838	3.32430398278082	-1.0923399958685	0.277027005732407	0.557457934975705	-5.89624810591368
TNFRSF11A	0.223575231057523	2.42758848061708	1.09201327034767	0.277169960774457	0.557687033329767	-5.89659605984851
MTURN	0.186830548546121	3.86677389463899	1.09190738478318	0.277216300727492	0.557721707081003	-5.89670880328885
MIER3	-0.150768806844833	3.56340256974071	-1.09162844352905	0.277338402696733	0.55788991813011	-5.89700575948509
TBC1D12	-0.120627546204941	2.75025767752969	-1.09151770242535	0.27738688809702	0.55788991813011	-5.89712363202637
CLC	-0.126680442586639	0.238488413132283	-1.09151685767596	0.277387257973256	0.55788991813011	-5.89712453113046
TMEM160	-0.187833603408331	4.23511343716382	-1.0909620535692	0.277630254278941	0.558320035919269	-5.89771488657184
MTMR3	-0.111748131309282	1.84665306270892	-1.090739138893	0.277727929096921	0.558457849661675	-5.89795200270794
DNAH11	-0.153407580544195	0.677102542314929	-1.09059854816479	0.277789544115316	0.558477450886851	-5.89810152581649
PPM1E	0.228568324097701	1.13377952341095	1.09058388668787	0.277795970168706	0.558477450886851	-5.89811711771904
UCP1	-0.0549166487554515	0.182735372671195	-1.09045174990362	0.27785388970112	0.558509784722153	-5.89825763072417
TPD52L1	0.219931348660106	4.76404453000509	1.09041420091654	0.277870350073393	0.558509784722153	-5.89829755692174
DEFB119	-0.00765614862476298	0.00579727765063194	-1.08996749356476	0.27806622506388	0.558780536382289	-5.89877244192246
ABHD10	0.104755243251351	4.9893811881718	1.08994310565458	0.278076921566461	0.558780536382289	-5.89879836270513
DNAJC12	-0.256250492288443	2.34493053939224	-1.0898797691139	0.278104702208637	0.558780536382289	-5.89886567753637
PRDM14	-0.0569025677562408	0.039167304259674	-1.08983439245593	0.278124606473117	0.558780536382289	-5.8989139020364
COX11	0.113982972042611	3.92812083357187	1.08966861751253	0.278197331250653	0.558780536382289	-5.89909006432586
WDR60	-0.133297105133517	3.224307274052	-1.08960291526156	0.278226158184017	0.558780536382289	-5.89915987617943
ERBIN	-0.155859285198243	4.66793363832594	-1.08954126217624	0.2782532104154	0.558780536382289	-5.89922538185037
TSPAN31	-0.117998388941578	3.9264363829832	-1.0894465696009	0.278294763295911	0.558780536382289	-5.89932598452355
COPS7B	0.110887163742206	4.63935172176325	1.08936714314115	0.278329620418665	0.558780536382289	-5.8994103616707
INSIG2	-0.137894481970372	4.53298790073739	-1.08927101444494	0.278371811518046	0.558780536382289	-5.89951247406054
NCBP3	-0.116775261806494	3.40611908811651	-1.0892512496006	0.278380486899031	0.558780536382289	-5.89953346810823
PRR36	0.33276988518116	3.44632106514139	1.08924913466818	0.278381415217135	0.558780536382289	-5.89953571454919
KRR1	0.134157178870299	3.64410234607936	1.08924286827587	0.278384165769288	0.558780536382289	-5.89954237056673
UHRF1	0.217308597795928	4.13671194912549	1.08913109379141	0.278433230887807	0.558820481516841	-5.89966108855398
GRHL3	-0.278529915204079	2.58844340953149	-1.08888937833431	0.278539355975332	0.558974926669808	-5.89991777876334
MINDY4	0.0866400075015779	1.17799570858346	1.0886768116784	0.278632706339722	0.559103705746719	-5.90014346827138
MRPL43	-0.111525302334942	5.24449443576699	-1.0882534336643	0.278818700481495	0.559418337165018	-5.90059285515943
ZMYM6	-0.0731469582325173	2.40042507950182	-1.08812604094876	0.278874682107533	0.559472074532764	-5.90072804036052
CAPN9	0.212184080336352	1.24268077545229	1.08802742209261	0.278918024630786	0.559500447021618	-5.9008326809987
SGK3	0.18798896324803	3.21396292927161	1.08770541281209	0.279059578528084	0.559725801756162	-5.9011742879115
ZNF213	-0.102835699351805	3.92614768137845	-1.08758317232791	0.279113327884304	0.559747655497169	-5.90130394209518
NOBOX	0.130872614903412	0.0684685382370354	1.08754776073096	0.279128899758648	0.559747655497169	-5.90134149868776
C1orf94	-0.177008120984082	0.467758456530716	-1.08734188000691	0.27921944548439	0.559870635718542	-5.90155982657262
KATNAL1	-0.135269956218647	2.79616874237815	-1.08712142377678	0.279316423913531	0.559950537651607	-5.90179356632238
FAM236D	-0.0100800755313717	0.00843311366963798	-1.08711528348914	0.279319125350832	0.559950537651607	-5.90180007592715
SIGLEC8	-0.208408950087507	1.3297052219505	-1.08700111759373	0.279369356245971	0.559950537651607	-5.90192110195371
DLX1	-0.216118485801562	0.75171354541593	-1.08698559112456	0.279376188087749	0.559950537651607	-5.90193756043427
CACNG7	-0.0624839453545756	0.0589807390977308	-1.08666049168665	0.279519262370962	0.560178703722415	-5.90228212185814
CFHR5	0.0568085488342808	0.0413371585475804	1.08601902191713	0.279801717361116	0.560686122814929	-5.90296169716145
ELL3	0.132541869732007	1.57540191195242	1.08593718052857	0.279837768282773	0.560699725825181	-5.90304837196395
ADAM32	0.124197053030885	0.969292660885134	1.08576285097887	0.279914570666883	0.560734922271485	-5.90323297581045
NIPA1	-0.165368849205284	3.05921278550274	-1.08573446068017	0.279927079631857	0.560734922271485	-5.90326303657499
PPFIA3	-0.21488352966168	2.90489420545879	-1.08566970530243	0.279955612746495	0.560734922271485	-5.9033315992366
HIST1H2BE	0.149291926242241	1.1973296793204	1.08563162742433	0.279972391909154	0.560734922271485	-5.90337191402988
BSG	-0.129851329712363	8.6977276780798	-1.0853568103093	0.28009351165856	0.560918873002684	-5.90366283445864
KIRREL2	-0.198947740152644	0.784183040133777	-1.08515780169924	0.280181242956062	0.560965225004037	-5.90387345927097
GABRG1	0.0172285985146587	0.0293168242085793	1.08511985919393	0.280197971742571	0.560965225004037	-5.90391361220304
SNRPA	0.107242521788799	6.75015522043079	1.08510508319807	0.28020448664024	0.560965225004037	-5.90392924863632
LRRC6	-0.1757439861882	2.27743916392797	-1.08495957816528	0.280268646965867	0.561035054796592	-5.90408321560426
PELI3	-0.139952010184024	3.41194062435945	-1.08437928820178	0.280524625952059	0.561488807883359	-5.90469705168773
GALNT6	-0.259033231174258	4.19283814916423	-1.08428851363773	0.280564683209694	0.561510329536343	-5.90479304478799
MCRIP1	-0.183278963376713	6.2706895701432	-1.08414330366841	0.280628770063472	0.561579933492031	-5.90494658637451
BBS12	-0.151295750792322	2.50285561643317	-1.08395454224539	0.280712092941226	0.561688013037471	-5.90514614815082
UCP2	-0.223141409877103	6.59789969349752	-1.08379550393283	0.280782308687433	0.561753950424932	-5.90531425975151
FAM241B	0.201093413692968	4.94639062851271	1.08374710053178	0.280803681288555	0.561753950424932	-5.90536541982074
PEX13	0.134885443057962	4.9081990142197	1.08334601611328	0.280980823842281	0.562049646689837	-5.90578926073505
SULT1B1	-0.134906637268836	0.478727724194759	-1.08322353408407	0.281034934457103	0.562099204502354	-5.90591866147184
ARFGAP2	-0.117752259501857	5.79624218399757	-1.08302439980579	0.281122924119876	0.562216506529688	-5.90612901378619
CDCP1	-0.23072644801431	5.02061961473808	-1.08247999784949	0.28136357080729	0.562639050327539	-5.90670389089577
MTX2	0.103662706266146	5.99090555135539	1.08202169516359	0.281566268102305	0.562985626954844	-5.90718762962809
IGF1R	-0.295939147268319	4.13255170772016	-1.08192727246925	0.281608041675081	0.563010401349773	-5.90728726792172
SPATA31A3	0.00829478484500095	0.00534993456907517	1.08185836310226	0.281638530578716	0.563012611832946	-5.9073599782433
LYPLA1	0.162998915045569	5.77542362564671	1.08164204870367	0.281734253485504	0.563145215004772	-5.90758819482361
VWA3A	0.0694400756140978	0.17508863429539	1.0814658536734	0.281812239397916	0.563187041653563	-5.90777405155191
HDAC4	-0.139583967353043	2.48106638098584	-1.08146195866754	0.281813963539187	0.563187041653563	-5.90777815980655
EEA1	-0.15656913105172	3.29601674704666	-1.08132801396839	0.281873259155115	0.563246795147686	-5.90791942906892
FADS2	0.326473693138259	5.5306669464112	1.08121417477908	0.281923661059089	0.563288766376767	-5.90803947991745
SPEM2	0.0214563620207631	0.0692764002759291	1.08071346386123	0.282145422619014	0.563617989761806	-5.90856736534526
DVL1	-0.157485739961873	5.68929641598386	-1.08070930357299	0.282147265685259	0.563617989761806	-5.90857175041742
SLITRK4	-0.184146614141605	1.16469300541638	-1.08055173481021	0.282217076956174	0.56369867732276	-5.9087378205898
RP9	0.104338628021665	4.23208983337351	1.08043464593692	0.282268961188683	0.563743544437811	-5.90886121148324
SLC39A6	-0.226080849500886	6.85592537415719	-1.0796454066693	0.282618858614129	0.564383527869238	-5.90969258813982
DDI1	0.0378727992741275	0.0207249346773569	1.07955478268226	0.282659054465617	0.56440497526216	-5.90978801246558
SEPTIN11	-0.160161069011294	5.32862269835002	-1.07932807570018	0.282759626501575	0.564496515539196	-5.91002669373752
DLGAP3	-0.157813376303236	0.945794200719915	-1.07931862389093	0.282763820058723	0.564496515539196	-5.91003664371017
TTC26	0.131873575754291	3.07756579128289	1.07901208598567	0.282899847255748	0.564709237760953	-5.9103592916413
CNOT9	0.129732067495223	5.62747418080507	1.07870728500236	0.283035148241015	0.5649204661923	-5.91068002240838
BIVM-ERCC5	-0.110556762229682	3.61635512539105	-1.07837961630952	0.283180649743454	0.565071869450331	-5.91102471707777
ERCC5	-0.110556762229682	3.61635512539105	-1.07837961630952	0.283180649743454	0.565071869450331	-5.91102471707777
KRTAP20-4	-0.0971930763359612	0.109856154576098	-1.07833505673975	0.28320044041639	0.565071869450331	-5.91107158408642
RCBTB1	-0.159047949220898	4.20913771081648	-1.078270831937	0.283228966870256	0.565071869450331	-5.91113913132191
CHSY1	-0.175344310356516	5.80433368027549	-1.07779586849866	0.283439990575083	0.565434009308607	-5.91163854296988
GTF2F2	0.108305022677414	4.77189785432297	1.07724046436437	0.283686890507439	0.565828896270332	-5.91222226268195
SPATC1L	-0.284670642834134	3.34695880088961	-1.07721773125602	0.283696999450398	0.565828896270332	-5.91224614849306
AHSG	-0.041171784469408	0.113080502144109	-1.07697948118937	0.283802959197597	0.565973193494428	-5.91249644955621
DHX34	0.105680981955611	4.33252258323324	1.07692223465543	0.283828423166221	0.565973193494428	-5.91255658361704
PMFBP1	-0.0584861693327243	0.471415673175116	-1.07680661826445	0.283879855551798	0.566000208491003	-5.91267802217986
C16orf46	-0.121591186585544	1.58680772794889	-1.07675898060306	0.283901049204479	0.566000208491003	-5.91272805504949
SIM1	0.254036055084637	0.976795177597666	1.07647481733333	0.284027493950401	0.566193384476033	-5.9130264609498
GPX5	0.077059752033478	0.0418151665956345	1.07634824967529	0.2840838254703	0.566234089433011	-5.91315934752076
MCCC1	0.178586404168494	5.13427383206715	1.07629614911133	0.284107016116537	0.566234089433011	-5.91321404476993
TMEM61	-0.301470298895243	2.12330948699703	-1.07613785789041	0.284177481587237	0.566294897756814	-5.91338020930255
MARCH6	-0.143857519710372	5.34167502519636	-1.07599178742125	0.284242517460611	0.566294897756814	-5.91353352400217
BRWD1	0.131796127813433	3.69356271064447	1.07596911297469	0.284252613862313	0.566294897756814	-5.91355732114006
NDUFA4	0.134996370043564	7.26487085378714	1.07589903631423	0.284283818918086	0.566294897756814	-5.91363086443805
INSIG1	-0.166291960310799	5.63374215730114	-1.07589571178528	0.284285299385355	0.566294897756814	-5.91363435331232
TBC1D8B	-0.167313368712271	2.28304127980968	-1.07566596104882	0.284387623966987	0.566439840211167	-5.91387543601576
RPS19	0.157461713364327	9.61879594485596	1.0755753888256	0.284427969254292	0.566461315755273	-5.91397046166805
SRP19	-0.0817016711650638	4.25185951755131	-1.0754550868999	0.284481563670711	0.566474487620873	-5.91409666671635
C4orf46	0.146915316279586	3.77706137354299	1.07542782252698	0.284493710890646	0.566474487620873	-5.91412526700982
H2AFB3	0.0070208789998899	0.00335511031853146	1.07528295698552	0.284558259459219	0.56654414063779	-5.91427721887671
LINC02218	0.00779387133550064	0.00372450488599146	1.07515129887079	0.284616931829249	0.566602081120025	-5.91441529987025
FBXO43	-0.122693376061954	1.12122920543182	-1.07501215611024	0.284678948685989	0.566666666920034	-5.9145612126517
CHMP4B	-0.119004922781274	8.368860833206	-1.07487710520901	0.284739150633488	0.566727627016543	-5.91470281680091
XKR4	-0.0439545650030257	0.0863419545052565	-1.07465979119843	0.284836041515827	0.566825973361553	-5.91493063925189
LIPT1	0.109268285464485	3.02095080972934	1.07463358550531	0.284847727023558	0.566825973361553	-5.91495810910061
ZCCHC3	-0.124872845060122	4.57067076155405	-1.07448515674487	0.28491391981427	0.566863121790862	-5.91511368564657
TMEM253	-0.0350214470403737	0.217839734316054	-1.07439518082989	0.284954050303331	0.566863121790862	-5.91520798422866
TSG101	-0.113473687918598	5.76326409820249	-1.07439272002754	0.284955147909273	0.566863121790862	-5.91521056314546
SACM1L	-0.131142035897978	4.24707158914464	-1.07417400477836	0.285052714315636	0.566998345167851	-5.91543975326482
RMC1	0.118112931068606	4.78520415979151	1.07400570784647	0.285127805264868	0.567088839182077	-5.91561607929227
VPS41	-0.129259383788946	4.46741059695742	-1.07338514018878	0.285404808118308	0.567580854006736	-5.91626601915547
UTP23	0.16425118755126	4.31393674544848	1.07327867647412	0.285452348861834	0.567616485734911	-5.91637748496001
RPH3A	0.067304041360291	0.114290869096638	1.07312234832756	0.285522166105093	0.567684942104711	-5.91654113840692
UTP20	0.178472587644437	3.98986528343066	1.07306892159503	0.28554602953944	0.567684942104711	-5.91659706328335
MYO3B	-0.205210586101343	1.01917555972215	-1.0729514512822	0.285598503304258	0.567730358109025	-5.91672001672242
NEK4	-0.146043254248688	3.41044371630813	-1.07284118183977	0.285647766464417	0.567769383114595	-5.91683542118494
PMF1	-0.121030224700474	5.25174635634007	-1.07264171175319	0.285736895031812	0.567887630505607	-5.9170441506745
OR52H1	0.0185511493521658	0.0245934523215557	1.07245324298812	0.285821125414508	0.567996119484275	-5.91724133324269
SLC22A6	0.00962734691512835	0.0138518047835685	1.07209091384049	0.28598310517644	0.568200816838406	-5.91762031926848
